,person,offer_id,time_x,time_y,time,offer_type,duration
9825,6e6ab84f8a074fb38a69234134785b92,2298d6c36e964ae4a3e7e9706d1fb8c2,408,408.0,432.0,discount,7
9826,6e6ab84f8a074fb38a69234134785b92,2906b810c7d4411798c6938adc9daaa5,504,510.0,540.0,discount,7
9827,6e6ab84f8a074fb38a69234134785b92,4d5c57ea9a6940dd891ad53e9dbe8da0,576,576.0,588.0,bogo,5
9828,6e71b66784844d1ab8376ac8ab096d4b,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,210.0,264.0,bogo,7
9829,6e71b66784844d1ab8376ac8ab096d4b,fafdcd668e3743c1bb461111dcafc2a4,336,366.0,450.0,discount,10
9830,6e7a3b3499324084b562ca674d681f81,fafdcd668e3743c1bb461111dcafc2a4,168,228.0,258.0,discount,10
9831,6e7a3b3499324084b562ca674d681f81,ae264e3637204a6fb9bb56bc8210ddfd,408,408.0,414.0,bogo,7
9832,6e7d42fc10ee466c80a4056b3ec0b072,f19421c1d4aa40978ebb69ca19b0e20d,168,174.0,204.0,bogo,5
9833,6e7d42fc10ee466c80a4056b3ec0b072,fafdcd668e3743c1bb461111dcafc2a4,336,378.0,402.0,discount,10
9834,6e81b647b6d84966b63e0d4fc45fc4f6,ae264e3637204a6fb9bb56bc8210ddfd,0,18.0,18.0,bogo,7
9835,6e81b647b6d84966b63e0d4fc45fc4f6,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,522.0,582.0,bogo,7
9836,6e81b647b6d84966b63e0d4fc45fc4f6,2298d6c36e964ae4a3e7e9706d1fb8c2,576,576.0,582.0,discount,7
9837,6e87a4c200b141ad972f623c6b534286,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,210.0,252.0,bogo,7
9838,6e87a4c200b141ad972f623c6b534286,f19421c1d4aa40978ebb69ca19b0e20d,504,510.0,510.0,bogo,5
9839,6e87b7b5b49b4f6b91e50e7141cd5a21,4d5c57ea9a6940dd891ad53e9dbe8da0,336,348.0,510.0,bogo,5
9840,6e87e9e5ecc847849e15939467ac7d4c,fafdcd668e3743c1bb461111dcafc2a4,168,204.0,540.0,discount,10
9841,6e89f03e9bb94a0697104ded595c721e,f19421c1d4aa40978ebb69ca19b0e20d,0,6.0,30.0,bogo,5
9842,6e89f03e9bb94a0697104ded595c721e,ae264e3637204a6fb9bb56bc8210ddfd,408,432.0,432.0,bogo,7
9843,6e89f03e9bb94a0697104ded595c721e,fafdcd668e3743c1bb461111dcafc2a4,576,588.0,624.0,discount,10
9844,6e92f1561dab4dc180245974f546f5b5,4d5c57ea9a6940dd891ad53e9dbe8da0,336,342.0,348.0,bogo,5
9845,6e92f1561dab4dc180245974f546f5b5,2298d6c36e964ae4a3e7e9706d1fb8c2,576,576.0,576.0,discount,7
9846,6ea211a1598745da8b477684e619fad2,ae264e3637204a6fb9bb56bc8210ddfd,168,198.0,222.0,bogo,7
9847,6ea211a1598745da8b477684e619fad2,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,528.0,582.0,bogo,7
9848,6ea759e2e1234242a48a575597924934,f19421c1d4aa40978ebb69ca19b0e20d,0,30.0,36.0,bogo,5
9849,6ea759e2e1234242a48a575597924934,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,336.0,426.0,discount,10
9850,6ea759e2e1234242a48a575597924934,f19421c1d4aa40978ebb69ca19b0e20d,408,408.0,408.0,bogo,5
9851,6eaa05f587bb47d4aaec6b8adf978501,2298d6c36e964ae4a3e7e9706d1fb8c2,168,168.0,198.0,discount,7
9852,6eb9d5bea74d4cc1a16452f73a50e8d1,f19421c1d4aa40978ebb69ca19b0e20d,0,18.0,288.0,bogo,5
9853,6ec2b241ddc0404eb3bcf22cb324b69e,4d5c57ea9a6940dd891ad53e9dbe8da0,336,336.0,354.0,bogo,5
9854,6ed1b52f1db249c9b0db544e1e521eec,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,432.0,discount,10
9855,6ed1b52f1db249c9b0db544e1e521eec,4d5c57ea9a6940dd891ad53e9dbe8da0,576,582.0,690.0,bogo,5
9856,6ee360b5c2ed4232b41fa2cc677b23f7,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,414.0,discount,10
9857,6ee360b5c2ed4232b41fa2cc677b23f7,4d5c57ea9a6940dd891ad53e9dbe8da0,504,504.0,570.0,bogo,5
9858,6ee3ec9c34ad44f78f537a7a80094127,2906b810c7d4411798c6938adc9daaa5,408,420.0,552.0,discount,7
9859,6ee3ec9c34ad44f78f537a7a80094127,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,594.0,600.0,bogo,7
9860,6ee8f0c8b1a143108e0b5e2cdc761365,4d5c57ea9a6940dd891ad53e9dbe8da0,168,180.0,210.0,bogo,5
9861,6ee8f0c8b1a143108e0b5e2cdc761365,2906b810c7d4411798c6938adc9daaa5,408,414.0,444.0,discount,7
9862,6ee8f0c8b1a143108e0b5e2cdc761365,4d5c57ea9a6940dd891ad53e9dbe8da0,576,576.0,618.0,bogo,5
9863,6eea5ba7675c40819cf15dbeacc8897f,2906b810c7d4411798c6938adc9daaa5,0,24.0,24.0,discount,7
9864,6eea5ba7675c40819cf15dbeacc8897f,4d5c57ea9a6940dd891ad53e9dbe8da0,168,168.0,264.0,bogo,5
9865,6eea5ba7675c40819cf15dbeacc8897f,2906b810c7d4411798c6938adc9daaa5,336,336.0,432.0,discount,7
9866,6eea5ba7675c40819cf15dbeacc8897f,2298d6c36e964ae4a3e7e9706d1fb8c2,408,408.0,432.0,discount,7
9867,6eedf99e00464397b518a54ee6ebe0e6,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,168.0,330.0,discount,10
9868,6eedf99e00464397b518a54ee6ebe0e6,4d5c57ea9a6940dd891ad53e9dbe8da0,504,504.0,564.0,bogo,5
9869,6ef8a5ad165246d681f4399437fa2ab9,4d5c57ea9a6940dd891ad53e9dbe8da0,0,18.0,30.0,bogo,5
9870,6ef8a5ad165246d681f4399437fa2ab9,ae264e3637204a6fb9bb56bc8210ddfd,336,348.0,372.0,bogo,7
9871,6ef8a5ad165246d681f4399437fa2ab9,2298d6c36e964ae4a3e7e9706d1fb8c2,576,582.0,624.0,discount,7
9872,6efb398bbf994e2390f7f5063fb54702,f19421c1d4aa40978ebb69ca19b0e20d,168,204.0,270.0,bogo,5
9873,6effdc34e55b400b8866ba32067bdf9d,2298d6c36e964ae4a3e7e9706d1fb8c2,576,642.0,642.0,discount,7
9874,6f04a68e93df44d1b2329a399016452b,2298d6c36e964ae4a3e7e9706d1fb8c2,0,12.0,144.0,discount,7
9875,6f0b32521605444bbba40d794480cd0a,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,174.0,222.0,bogo,7
9876,6f0b32521605444bbba40d794480cd0a,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,336.0,372.0,bogo,7
9877,6f0b32521605444bbba40d794480cd0a,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,534.0,discount,10
9878,6f0b32521605444bbba40d794480cd0a,2906b810c7d4411798c6938adc9daaa5,504,504.0,534.0,discount,7
9879,6f0c4bdf02a445d880fccc965710c6ee,2298d6c36e964ae4a3e7e9706d1fb8c2,0,24.0,24.0,discount,7
9880,6f2be1f4e8574becaa4ac61cfdb0a971,fafdcd668e3743c1bb461111dcafc2a4,168,174.0,186.0,discount,10
9881,6f2be1f4e8574becaa4ac61cfdb0a971,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,414.0,420.0,bogo,7
9882,6f2fad7188ca4e378162b754a877a0fd,f19421c1d4aa40978ebb69ca19b0e20d,576,576.0,606.0,bogo,5
9883,6f342b3100534c42bd8cd4763b368abe,f19421c1d4aa40978ebb69ca19b0e20d,0,0.0,24.0,bogo,5
9884,6f342b3100534c42bd8cd4763b368abe,2298d6c36e964ae4a3e7e9706d1fb8c2,336,336.0,468.0,discount,7
9885,6f342b3100534c42bd8cd4763b368abe,f19421c1d4aa40978ebb69ca19b0e20d,504,504.0,564.0,bogo,5
9886,6f3c2ed30e5949fab679209ce8dacd77,2906b810c7d4411798c6938adc9daaa5,0,18.0,48.0,discount,7
9887,6f3c2ed30e5949fab679209ce8dacd77,fafdcd668e3743c1bb461111dcafc2a4,504,534.0,588.0,discount,10
9888,6f3d8c186bc6431f87c401446dc728d4,4d5c57ea9a6940dd891ad53e9dbe8da0,0,6.0,36.0,bogo,5
9889,6f3d8c186bc6431f87c401446dc728d4,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,192.0,234.0,bogo,7
9890,6f3d8c186bc6431f87c401446dc728d4,ae264e3637204a6fb9bb56bc8210ddfd,408,414.0,438.0,bogo,7
9891,6f3d8c186bc6431f87c401446dc728d4,2906b810c7d4411798c6938adc9daaa5,576,576.0,594.0,discount,7
9892,6f3fe50d1f26409f94489a85c766f79e,2298d6c36e964ae4a3e7e9706d1fb8c2,168,192.0,192.0,discount,7
9893,6f3fe50d1f26409f94489a85c766f79e,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,426.0,564.0,discount,10
9894,6f3fe50d1f26409f94489a85c766f79e,ae264e3637204a6fb9bb56bc8210ddfd,576,576.0,714.0,bogo,7
9895,6f4a8b6d5cdb46cf80e56a416e43e7b3,2298d6c36e964ae4a3e7e9706d1fb8c2,336,348.0,420.0,discount,7
9896,6f4c35aae5164c67bd28e9eff9a3b673,fafdcd668e3743c1bb461111dcafc2a4,336,354.0,396.0,discount,10
9897,6f4c35aae5164c67bd28e9eff9a3b673,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,414.0,426.0,bogo,7
9898,6f4dce8dbb044c0eb773d40fb2604bc3,ae264e3637204a6fb9bb56bc8210ddfd,336,354.0,438.0,bogo,7
9899,6f4dce8dbb044c0eb773d40fb2604bc3,4d5c57ea9a6940dd891ad53e9dbe8da0,408,426.0,438.0,bogo,5
9900,6f4dce8dbb044c0eb773d40fb2604bc3,2906b810c7d4411798c6938adc9daaa5,504,642.0,660.0,discount,7
9901,6f4fd07ef632425a84ec57c29fd8e8ff,2906b810c7d4411798c6938adc9daaa5,168,168.0,258.0,discount,7
9902,6f4fd07ef632425a84ec57c29fd8e8ff,4d5c57ea9a6940dd891ad53e9dbe8da0,336,336.0,342.0,bogo,5
9903,6f4fd07ef632425a84ec57c29fd8e8ff,2906b810c7d4411798c6938adc9daaa5,504,510.0,558.0,discount,7
9904,6f6778a3d3ac40b1bc13893c226a3f97,4d5c57ea9a6940dd891ad53e9dbe8da0,0,24.0,72.0,bogo,5
9905,6f6778a3d3ac40b1bc13893c226a3f97,4d5c57ea9a6940dd891ad53e9dbe8da0,504,504.0,564.0,bogo,5
9906,6f6a3bba7af74d05b7a2a422021755a2,2298d6c36e964ae4a3e7e9706d1fb8c2,336,354.0,468.0,discount,7
9907,6f6a3bba7af74d05b7a2a422021755a2,fafdcd668e3743c1bb461111dcafc2a4,408,426.0,468.0,discount,10
9908,6f6d0c5ddfdb431d962677551aa87cce,2906b810c7d4411798c6938adc9daaa5,0,0.0,150.0,discount,7
9909,6f6d0c5ddfdb431d962677551aa87cce,2298d6c36e964ae4a3e7e9706d1fb8c2,408,450.0,510.0,discount,7
9910,6f6f3af3a32d49aa9f1303c2c11333e7,f19421c1d4aa40978ebb69ca19b0e20d,0,24.0,54.0,bogo,5
9911,6f6f3af3a32d49aa9f1303c2c11333e7,ae264e3637204a6fb9bb56bc8210ddfd,408,438.0,492.0,bogo,7
9912,6f72b97a722449dba554f7c78a9112ca,2298d6c36e964ae4a3e7e9706d1fb8c2,0,0.0,162.0,discount,7
9913,6f736bd23374450cb7180d5a570b53a4,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,438.0,618.0,discount,10
9914,6f736bd23374450cb7180d5a570b53a4,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,504.0,528.0,bogo,7
9915,6f736bd23374450cb7180d5a570b53a4,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,618.0,618.0,bogo,7
9916,6f8055786d0a4605bd11d75e4af8413e,fafdcd668e3743c1bb461111dcafc2a4,0,24.0,222.0,discount,10
9917,6f8055786d0a4605bd11d75e4af8413e,2298d6c36e964ae4a3e7e9706d1fb8c2,504,504.0,588.0,discount,7
9918,6f8fa95ae5c24a7aa9ff491b18cb66dc,2906b810c7d4411798c6938adc9daaa5,504,510.0,534.0,discount,7
9919,6f9c0edc272d4457986e63abfbfa2f41,fafdcd668e3743c1bb461111dcafc2a4,0,18.0,186.0,discount,10
9920,6f9c0edc272d4457986e63abfbfa2f41,2298d6c36e964ae4a3e7e9706d1fb8c2,168,174.0,186.0,discount,7
9921,6f9c0edc272d4457986e63abfbfa2f41,2906b810c7d4411798c6938adc9daaa5,408,426.0,498.0,discount,7
9922,6f9c0edc272d4457986e63abfbfa2f41,fafdcd668e3743c1bb461111dcafc2a4,504,516.0,606.0,discount,10
9923,6f9d1182f4054f4f871064b42a2d7f29,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,174.0,222.0,bogo,7
9924,6fa9ef8890bc467699ce92f2679a4178,2298d6c36e964ae4a3e7e9706d1fb8c2,336,342.0,390.0,discount,7
9925,6fa9ef8890bc467699ce92f2679a4178,f19421c1d4aa40978ebb69ca19b0e20d,504,594.0,624.0,bogo,5
9926,6fab5f957f8a45ceac92c3dd4bb62f9c,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,222.0,252.0,bogo,7
9927,6fab5f957f8a45ceac92c3dd4bb62f9c,ae264e3637204a6fb9bb56bc8210ddfd,504,504.0,546.0,bogo,7
9928,6fae6620749949e1a2211d8e16887bea,2298d6c36e964ae4a3e7e9706d1fb8c2,168,174.0,180.0,discount,7
9929,6fb5a191d0d6459fbfb659bb14a3101e,ae264e3637204a6fb9bb56bc8210ddfd,336,354.0,408.0,bogo,7
9930,6fb81a16e4fa49b9b522908334920d08,2298d6c36e964ae4a3e7e9706d1fb8c2,168,168.0,198.0,discount,7
9931,6fb81a16e4fa49b9b522908334920d08,4d5c57ea9a6940dd891ad53e9dbe8da0,336,336.0,336.0,bogo,5
9932,6fb81a16e4fa49b9b522908334920d08,2906b810c7d4411798c6938adc9daaa5,576,618.0,660.0,discount,7
9933,6fb9bdf5ad7e43eea5133d3621cd1f4d,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,192.0,288.0,bogo,7
9934,6fb9bdf5ad7e43eea5133d3621cd1f4d,2298d6c36e964ae4a3e7e9706d1fb8c2,504,516.0,618.0,discount,7
9935,6fbfb3e6edb94e6eb953aeed4a7971cb,4d5c57ea9a6940dd891ad53e9dbe8da0,0,0.0,6.0,bogo,5
9936,6fbfb3e6edb94e6eb953aeed4a7971cb,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,486.0,discount,10
9937,6fbfb3e6edb94e6eb953aeed4a7971cb,f19421c1d4aa40978ebb69ca19b0e20d,576,594.0,600.0,bogo,5
9938,6fc37c7b127242d8a8c3d5e62c8c5872,4d5c57ea9a6940dd891ad53e9dbe8da0,168,186.0,216.0,bogo,5
9939,6fc37c7b127242d8a8c3d5e62c8c5872,2298d6c36e964ae4a3e7e9706d1fb8c2,408,420.0,426.0,discount,7
9940,6fc37c7b127242d8a8c3d5e62c8c5872,2906b810c7d4411798c6938adc9daaa5,504,516.0,528.0,discount,7
9941,6fc4b2ee5d844566aafeaa209fe11de1,2906b810c7d4411798c6938adc9daaa5,504,528.0,546.0,discount,7
9942,6fc5509d00634baf8afe57c185a81ab2,fafdcd668e3743c1bb461111dcafc2a4,0,36.0,36.0,discount,10
9943,6fc5509d00634baf8afe57c185a81ab2,fafdcd668e3743c1bb461111dcafc2a4,336,336.0,444.0,discount,10
9944,6fd0fff2a0df4c8da26b5658d220a96a,2906b810c7d4411798c6938adc9daaa5,336,360.0,396.0,discount,7
9945,6ff0609fb8394bde8695e81d4809e3ba,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,504.0,discount,10
9946,6ff6a067acc848e29f7c1b926925741d,fafdcd668e3743c1bb461111dcafc2a4,0,24.0,30.0,discount,10
9947,6ff6a067acc848e29f7c1b926925741d,fafdcd668e3743c1bb461111dcafc2a4,576,600.0,600.0,discount,10
9948,70099a19c8e54552a9fdf2eb417913a9,4d5c57ea9a6940dd891ad53e9dbe8da0,504,516.0,624.0,bogo,5
9949,7010572eb9a14fa690ff8219ebe09dbd,fafdcd668e3743c1bb461111dcafc2a4,0,18.0,24.0,discount,10
9950,7010572eb9a14fa690ff8219ebe09dbd,ae264e3637204a6fb9bb56bc8210ddfd,336,348.0,348.0,bogo,7
9951,7014f7a0150f47a8a187af8249c21bc5,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,60.0,60.0,discount,10
9952,7014f7a0150f47a8a187af8249c21bc5,f19421c1d4aa40978ebb69ca19b0e20d,168,168.0,168.0,bogo,5
9953,7014f7a0150f47a8a187af8249c21bc5,2906b810c7d4411798c6938adc9daaa5,408,432.0,474.0,discount,7
9954,7014f7a0150f47a8a187af8249c21bc5,2298d6c36e964ae4a3e7e9706d1fb8c2,504,504.0,576.0,discount,7
9955,7014f7a0150f47a8a187af8249c21bc5,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,576.0,576.0,bogo,7
9956,701ad251cb8d46d49662b912ee2e3f6d,fafdcd668e3743c1bb461111dcafc2a4,336,336.0,348.0,discount,10
9957,701ad251cb8d46d49662b912ee2e3f6d,2906b810c7d4411798c6938adc9daaa5,504,528.0,594.0,discount,7
9958,701ad251cb8d46d49662b912ee2e3f6d,4d5c57ea9a6940dd891ad53e9dbe8da0,576,576.0,594.0,bogo,5
9959,701f5a2770694eff9d3863d73d5402f8,2298d6c36e964ae4a3e7e9706d1fb8c2,0,0.0,30.0,discount,7
9960,701f5a2770694eff9d3863d73d5402f8,fafdcd668e3743c1bb461111dcafc2a4,408,432.0,438.0,discount,10
9961,7020bdbf369b49469b7f4959de1cca35,f19421c1d4aa40978ebb69ca19b0e20d,576,594.0,666.0,bogo,5
9962,7025289419d44b4ca63e394bc870c88e,2298d6c36e964ae4a3e7e9706d1fb8c2,168,168.0,258.0,discount,7
9963,7025289419d44b4ca63e394bc870c88e,f19421c1d4aa40978ebb69ca19b0e20d,336,342.0,378.0,bogo,5
9964,702b17d2b3754788b4008985343633d8,ae264e3637204a6fb9bb56bc8210ddfd,168,168.0,168.0,bogo,7
9965,702b17d2b3754788b4008985343633d8,f19421c1d4aa40978ebb69ca19b0e20d,336,342.0,342.0,bogo,5
9966,7037aabfcf9a452796d3cb2e9805b0a0,fafdcd668e3743c1bb461111dcafc2a4,0,0.0,18.0,discount,10
9967,7037aabfcf9a452796d3cb2e9805b0a0,f19421c1d4aa40978ebb69ca19b0e20d,504,504.0,504.0,bogo,5
9968,703c7a7aeb594f54a462cb5ec1f4e796,fafdcd668e3743c1bb461111dcafc2a4,0,24.0,138.0,discount,10
9969,703e3ddbbb824a3f9cfd737dcc479743,f19421c1d4aa40978ebb69ca19b0e20d,336,348.0,372.0,bogo,5
9970,703e3ddbbb824a3f9cfd737dcc479743,4d5c57ea9a6940dd891ad53e9dbe8da0,504,534.0,534.0,bogo,5
9971,7041ef23a7a64e6e8b9abfe34f455cf6,ae264e3637204a6fb9bb56bc8210ddfd,0,12.0,36.0,bogo,7
9972,7041ef23a7a64e6e8b9abfe34f455cf6,ae264e3637204a6fb9bb56bc8210ddfd,168,198.0,222.0,bogo,7
9973,7041ef23a7a64e6e8b9abfe34f455cf6,4d5c57ea9a6940dd891ad53e9dbe8da0,504,516.0,624.0,bogo,5
9974,7041ef23a7a64e6e8b9abfe34f455cf6,ae264e3637204a6fb9bb56bc8210ddfd,576,618.0,624.0,bogo,7
9975,70425153d8ec410d823ee209aa49700b,4d5c57ea9a6940dd891ad53e9dbe8da0,0,12.0,30.0,bogo,5
9976,70425153d8ec410d823ee209aa49700b,2298d6c36e964ae4a3e7e9706d1fb8c2,336,336.0,384.0,discount,7
9977,70438cb55afa42dbbea1e62163fa3504,ae264e3637204a6fb9bb56bc8210ddfd,0,30.0,558.0,bogo,7
9978,70438cb55afa42dbbea1e62163fa3504,2298d6c36e964ae4a3e7e9706d1fb8c2,408,408.0,558.0,discount,7
9979,70441988d38d4a27bd51d46b18ab4d19,f19421c1d4aa40978ebb69ca19b0e20d,0,18.0,180.0,bogo,5
9980,7048354f736544c99137de27a7cd0450,4d5c57ea9a6940dd891ad53e9dbe8da0,168,186.0,612.0,bogo,5
9981,704bff5432104453be90144d46323275,fafdcd668e3743c1bb461111dcafc2a4,0,12.0,42.0,discount,10
9982,704bff5432104453be90144d46323275,ae264e3637204a6fb9bb56bc8210ddfd,168,174.0,294.0,bogo,7
9983,704bff5432104453be90144d46323275,ae264e3637204a6fb9bb56bc8210ddfd,504,582.0,636.0,bogo,7
9984,7050f8f80cf446259d7ceedb69e452a8,fafdcd668e3743c1bb461111dcafc2a4,168,198.0,252.0,discount,10
9985,7050f8f80cf446259d7ceedb69e452a8,f19421c1d4aa40978ebb69ca19b0e20d,336,348.0,372.0,bogo,5
9986,7050f8f80cf446259d7ceedb69e452a8,2906b810c7d4411798c6938adc9daaa5,408,450.0,486.0,discount,7
9987,7050f8f80cf446259d7ceedb69e452a8,4d5c57ea9a6940dd891ad53e9dbe8da0,504,510.0,522.0,bogo,5
9988,7055b5fa5f8647618aa14e220b7c6b5c,fafdcd668e3743c1bb461111dcafc2a4,0,18.0,48.0,discount,10
9989,705644ad87c44c09bfc8162c85ec7368,2298d6c36e964ae4a3e7e9706d1fb8c2,0,24.0,228.0,discount,7
9990,705644ad87c44c09bfc8162c85ec7368,fafdcd668e3743c1bb461111dcafc2a4,408,426.0,480.0,discount,10
9991,705fed9a6292424288c3e6f09264027a,f19421c1d4aa40978ebb69ca19b0e20d,0,6.0,12.0,bogo,5
9992,705fed9a6292424288c3e6f09264027a,fafdcd668e3743c1bb461111dcafc2a4,168,204.0,222.0,discount,10
9993,7062ce16eeda41048694c24c8c23e857,2298d6c36e964ae4a3e7e9706d1fb8c2,168,168.0,666.0,discount,7
9994,7062ce16eeda41048694c24c8c23e857,fafdcd668e3743c1bb461111dcafc2a4,504,522.0,606.0,discount,10
9995,7065e5bd01f54bdd9ac511586276b4f7,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,222.0,294.0,bogo,7
9996,7065e5bd01f54bdd9ac511586276b4f7,fafdcd668e3743c1bb461111dcafc2a4,408,438.0,630.0,discount,10
9997,70743262fadd4895adf8e5907da3c654,fafdcd668e3743c1bb461111dcafc2a4,336,360.0,432.0,discount,10
9998,70743262fadd4895adf8e5907da3c654,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,414.0,432.0,bogo,7
9999,70743262fadd4895adf8e5907da3c654,2298d6c36e964ae4a3e7e9706d1fb8c2,576,582.0,678.0,discount,7
10000,707751baa4864f26b172acd343e19f87,fafdcd668e3743c1bb461111dcafc2a4,576,582.0,666.0,discount,10
10001,708402c969f04eada7ecf3ec7a69c00f,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,252.0,252.0,discount,10
10002,708402c969f04eada7ecf3ec7a69c00f,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,342.0,354.0,bogo,7
10003,708402c969f04eada7ecf3ec7a69c00f,ae264e3637204a6fb9bb56bc8210ddfd,408,408.0,408.0,bogo,7
10004,708e0932c3044c04b2b273f6a49f4e08,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,342.0,402.0,discount,10
10005,708e0932c3044c04b2b273f6a49f4e08,2298d6c36e964ae4a3e7e9706d1fb8c2,408,408.0,480.0,discount,7
10006,708efcc16c1244a596b8a21b0fb471f4,2906b810c7d4411798c6938adc9daaa5,408,414.0,510.0,discount,7
10007,708ffad259b64663b7eb45c39da72bcb,2906b810c7d4411798c6938adc9daaa5,0,0.0,138.0,discount,7
10008,708ffad259b64663b7eb45c39da72bcb,2298d6c36e964ae4a3e7e9706d1fb8c2,336,348.0,372.0,discount,7
10009,708ffad259b64663b7eb45c39da72bcb,2298d6c36e964ae4a3e7e9706d1fb8c2,408,408.0,408.0,discount,7
10010,708ffad259b64663b7eb45c39da72bcb,f19421c1d4aa40978ebb69ca19b0e20d,504,504.0,564.0,bogo,5
10011,709189c4727342a782cd28ad41c1b316,fafdcd668e3743c1bb461111dcafc2a4,504,540.0,678.0,discount,10
10012,70938b2cdda040a4b513a39d9ac381ed,fafdcd668e3743c1bb461111dcafc2a4,336,354.0,504.0,discount,10
10013,70938b2cdda040a4b513a39d9ac381ed,ae264e3637204a6fb9bb56bc8210ddfd,576,618.0,630.0,bogo,7
10014,7094d2b126a443369ad99924696810bd,2906b810c7d4411798c6938adc9daaa5,0,0.0,18.0,discount,7
10015,7094d2b126a443369ad99924696810bd,4d5c57ea9a6940dd891ad53e9dbe8da0,168,174.0,414.0,bogo,5
10016,7094d2b126a443369ad99924696810bd,2298d6c36e964ae4a3e7e9706d1fb8c2,576,576.0,708.0,discount,7
10017,7097889fe4874f428905d2ecff9a6f91,ae264e3637204a6fb9bb56bc8210ddfd,408,420.0,492.0,bogo,7
10018,7097889fe4874f428905d2ecff9a6f91,ae264e3637204a6fb9bb56bc8210ddfd,504,510.0,522.0,bogo,7
10019,709a73a7b8e941c097c51211da03ee8d,2298d6c36e964ae4a3e7e9706d1fb8c2,0,12.0,96.0,discount,7
10020,709a73a7b8e941c097c51211da03ee8d,f19421c1d4aa40978ebb69ca19b0e20d,168,174.0,192.0,bogo,5
10021,709a73a7b8e941c097c51211da03ee8d,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,336.0,432.0,discount,10
10022,709a73a7b8e941c097c51211da03ee8d,ae264e3637204a6fb9bb56bc8210ddfd,576,576.0,618.0,bogo,7
10023,70a5c4916ce045de9ebd71a7c49668c3,2298d6c36e964ae4a3e7e9706d1fb8c2,504,510.0,558.0,discount,7
10024,70a5c4916ce045de9ebd71a7c49668c3,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,636.0,654.0,bogo,7
10025,70a8ee36b52648268a2b81ce05d48ffb,fafdcd668e3743c1bb461111dcafc2a4,504,504.0,534.0,discount,10
10026,70ae0b8c6a3f46888d5bd7c33759d7be,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,444.0,480.0,bogo,7
10027,70b101d6e43e48efb30af0569413eb9a,4d5c57ea9a6940dd891ad53e9dbe8da0,408,414.0,498.0,bogo,5
10028,70bac9e7c9ed40669e71bcb07124fe27,fafdcd668e3743c1bb461111dcafc2a4,0,6.0,42.0,discount,10
10029,70bac9e7c9ed40669e71bcb07124fe27,fafdcd668e3743c1bb461111dcafc2a4,504,522.0,606.0,discount,10
10030,70be3c98f6f0499ab6fd1c1e487094b5,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,168.0,180.0,bogo,7
10031,70be3c98f6f0499ab6fd1c1e487094b5,2906b810c7d4411798c6938adc9daaa5,504,558.0,588.0,discount,7
10032,70d03d804b1f4cdd9b807ef0572fcecf,ae264e3637204a6fb9bb56bc8210ddfd,336,336.0,432.0,bogo,7
10033,70dd84bdef064ba6905b85f4ff132afb,f19421c1d4aa40978ebb69ca19b0e20d,504,546.0,600.0,bogo,5
10034,70dd84bdef064ba6905b85f4ff132afb,f19421c1d4aa40978ebb69ca19b0e20d,576,588.0,600.0,bogo,5
10035,70e5c106ec084acabc0644f12ced1069,2906b810c7d4411798c6938adc9daaa5,576,684.0,684.0,discount,7
10036,70e9b529f05c4cd09ae347f9537307df,ae264e3637204a6fb9bb56bc8210ddfd,0,6.0,78.0,bogo,7
10037,70e9b529f05c4cd09ae347f9537307df,ae264e3637204a6fb9bb56bc8210ddfd,168,174.0,246.0,bogo,7
10038,70e9b529f05c4cd09ae347f9537307df,2298d6c36e964ae4a3e7e9706d1fb8c2,408,408.0,438.0,discount,7
