,person,offer_id,time_x,time_y,time,offer_type,duration
5229,38eda181869f4bf195ae5c9dd759050d,2298d6c36e964ae4a3e7e9706d1fb8c2,576,612.0,672.0,discount,7
5230,38f02eb17af04d55b4cff9dacba7e54c,f19421c1d4aa40978ebb69ca19b0e20d,0,18.0,48.0,bogo,5
5231,38f02eb17af04d55b4cff9dacba7e54c,fafdcd668e3743c1bb461111dcafc2a4,168,192.0,198.0,discount,10
5232,38f02eb17af04d55b4cff9dacba7e54c,ae264e3637204a6fb9bb56bc8210ddfd,336,342.0,342.0,bogo,7
5233,38f02eb17af04d55b4cff9dacba7e54c,2298d6c36e964ae4a3e7e9706d1fb8c2,408,420.0,450.0,discount,7
5234,38fb8fcee71f4a039d2ccd8e039f8e35,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,24.0,66.0,discount,10
5235,38fd7e72884849348f4c46ee282868d7,2906b810c7d4411798c6938adc9daaa5,0,36.0,150.0,discount,7
5236,38fd7e72884849348f4c46ee282868d7,f19421c1d4aa40978ebb69ca19b0e20d,408,432.0,438.0,bogo,5
5237,38fe17dd8f41408385bd67c0d06df2d1,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,414.0,462.0,bogo,7
5238,38fe17dd8f41408385bd67c0d06df2d1,2298d6c36e964ae4a3e7e9706d1fb8c2,504,546.0,636.0,discount,7
5239,38feae8a6b564476977e348198ed57b5,2298d6c36e964ae4a3e7e9706d1fb8c2,408,420.0,480.0,discount,7
5240,38feae8a6b564476977e348198ed57b5,2298d6c36e964ae4a3e7e9706d1fb8c2,504,510.0,510.0,discount,7
5241,39069e7cd52e474d8c97d8162609bca1,ae264e3637204a6fb9bb56bc8210ddfd,0,24.0,444.0,bogo,7
5242,39069e7cd52e474d8c97d8162609bca1,4d5c57ea9a6940dd891ad53e9dbe8da0,168,252.0,444.0,bogo,5
5243,3909e7107fb7499ba95e0f2882f6b12d,fafdcd668e3743c1bb461111dcafc2a4,168,180.0,408.0,discount,10
5244,3909e7107fb7499ba95e0f2882f6b12d,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,594.0,630.0,bogo,7
5245,390a4aa6b19a42d7b90a877529fc3cbf,4d5c57ea9a6940dd891ad53e9dbe8da0,504,504.0,510.0,bogo,5
5246,390a4aa6b19a42d7b90a877529fc3cbf,fafdcd668e3743c1bb461111dcafc2a4,576,576.0,582.0,discount,10
5247,3915674b75774fd8a5dccf50bc871d60,2298d6c36e964ae4a3e7e9706d1fb8c2,0,6.0,150.0,discount,7
5248,3915674b75774fd8a5dccf50bc871d60,4d5c57ea9a6940dd891ad53e9dbe8da0,336,348.0,384.0,bogo,5
5249,3915674b75774fd8a5dccf50bc871d60,4d5c57ea9a6940dd891ad53e9dbe8da0,576,576.0,624.0,bogo,5
5250,391d8ec364374b38b3b2573d9e6b7d07,fafdcd668e3743c1bb461111dcafc2a4,504,504.0,624.0,discount,10
5251,391d8ec364374b38b3b2573d9e6b7d07,f19421c1d4aa40978ebb69ca19b0e20d,576,588.0,624.0,bogo,5
5252,39200c5f788949ea9293c4bdbfd89767,ae264e3637204a6fb9bb56bc8210ddfd,0,24.0,42.0,bogo,7
5253,39200c5f788949ea9293c4bdbfd89767,ae264e3637204a6fb9bb56bc8210ddfd,336,360.0,366.0,bogo,7
5254,3920a1ca88314ed499376cd42514e6ab,2298d6c36e964ae4a3e7e9706d1fb8c2,336,354.0,426.0,discount,7
5255,39287b12a7834648ba2193874e34eb67,2906b810c7d4411798c6938adc9daaa5,0,12.0,138.0,discount,7
5256,392d23b2c958493197f647bedfe4f418,ae264e3637204a6fb9bb56bc8210ddfd,168,186.0,222.0,bogo,7
5257,392d23b2c958493197f647bedfe4f418,2298d6c36e964ae4a3e7e9706d1fb8c2,504,516.0,570.0,discount,7
5258,3933f5b9dd7f410297f139668858ace2,2906b810c7d4411798c6938adc9daaa5,0,0.0,120.0,discount,7
5259,3933f5b9dd7f410297f139668858ace2,f19421c1d4aa40978ebb69ca19b0e20d,168,168.0,210.0,bogo,5
5260,3933f5b9dd7f410297f139668858ace2,fafdcd668e3743c1bb461111dcafc2a4,408,414.0,582.0,discount,10
5261,3938125799fc4ebca4d77ca64701926e,f19421c1d4aa40978ebb69ca19b0e20d,0,30.0,60.0,bogo,5
5262,3938125799fc4ebca4d77ca64701926e,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,528.0,540.0,bogo,7
5263,393833837038441aa4eb172c1220ad2a,fafdcd668e3743c1bb461111dcafc2a4,168,168.0,168.0,discount,10
5264,393833837038441aa4eb172c1220ad2a,4d5c57ea9a6940dd891ad53e9dbe8da0,336,336.0,384.0,bogo,5
5265,393833837038441aa4eb172c1220ad2a,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,522.0,discount,10
5266,393833837038441aa4eb172c1220ad2a,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,576.0,606.0,bogo,7
5267,393e6938e7eb46cb86bcb04f231efc0f,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,474.0,576.0,discount,10
5268,393e6938e7eb46cb86bcb04f231efc0f,fafdcd668e3743c1bb461111dcafc2a4,504,510.0,576.0,discount,10
5269,393e8a6c83dd4d4d9afac6dd2115f807,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,384.0,456.0,bogo,7
5270,39437fa966ad4de0bc8afe8906778822,4d5c57ea9a6940dd891ad53e9dbe8da0,336,396.0,426.0,bogo,5
5271,3945da252ea34e7f964537e00c053b2e,f19421c1d4aa40978ebb69ca19b0e20d,168,210.0,216.0,bogo,5
5272,3945da252ea34e7f964537e00c053b2e,fafdcd668e3743c1bb461111dcafc2a4,336,360.0,420.0,discount,10
5273,3945da252ea34e7f964537e00c053b2e,ae264e3637204a6fb9bb56bc8210ddfd,504,552.0,600.0,bogo,7
5274,394775ef5c614facb20af9e4fc9a9f23,f19421c1d4aa40978ebb69ca19b0e20d,0,6.0,48.0,bogo,5
5275,39547839a4a54db1a8c7ecab159182b5,f19421c1d4aa40978ebb69ca19b0e20d,0,6.0,18.0,bogo,5
5276,39547839a4a54db1a8c7ecab159182b5,2298d6c36e964ae4a3e7e9706d1fb8c2,168,168.0,174.0,discount,7
5277,39547839a4a54db1a8c7ecab159182b5,4d5c57ea9a6940dd891ad53e9dbe8da0,408,420.0,456.0,bogo,5
5278,39547839a4a54db1a8c7ecab159182b5,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,540.0,546.0,bogo,7
5279,3959ea9e1eb04b949624159af55ea993,2298d6c36e964ae4a3e7e9706d1fb8c2,0,0.0,114.0,discount,7
5280,3959ea9e1eb04b949624159af55ea993,fafdcd668e3743c1bb461111dcafc2a4,336,366.0,708.0,discount,10
5281,395c06704b624b889bcf8c39489889dc,f19421c1d4aa40978ebb69ca19b0e20d,0,36.0,648.0,bogo,5
5282,395c06704b624b889bcf8c39489889dc,2906b810c7d4411798c6938adc9daaa5,504,516.0,624.0,discount,7
5283,395c07808e974aa7b2b5c2e80c944a7b,f19421c1d4aa40978ebb69ca19b0e20d,168,180.0,582.0,bogo,5
5284,395d93dc9b9d4cb7bce9901fa07f27ec,fafdcd668e3743c1bb461111dcafc2a4,336,354.0,390.0,discount,10
5285,395d93dc9b9d4cb7bce9901fa07f27ec,2298d6c36e964ae4a3e7e9706d1fb8c2,576,606.0,618.0,discount,7
5286,395e0cbee77f4249900b23f277424691,fafdcd668e3743c1bb461111dcafc2a4,336,378.0,438.0,discount,10
5287,395e0cbee77f4249900b23f277424691,fafdcd668e3743c1bb461111dcafc2a4,576,582.0,624.0,discount,10
5288,39617ba92d4c4de8802669c02da1b1b5,2298d6c36e964ae4a3e7e9706d1fb8c2,0,6.0,120.0,discount,7
5289,3964c9d017984279866a8496b9cd2156,fafdcd668e3743c1bb461111dcafc2a4,168,186.0,336.0,discount,10
5290,3964c9d017984279866a8496b9cd2156,2298d6c36e964ae4a3e7e9706d1fb8c2,576,588.0,714.0,discount,7
5291,3966806a938b466bba287ee9fbcf1a37,ae264e3637204a6fb9bb56bc8210ddfd,408,420.0,456.0,bogo,7
5292,396722966f6e42479c777091550e49df,2298d6c36e964ae4a3e7e9706d1fb8c2,0,36.0,78.0,discount,7
5293,396722966f6e42479c777091550e49df,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,354.0,360.0,discount,10
5294,3971f0bafa78424ea2361204747cb108,2298d6c36e964ae4a3e7e9706d1fb8c2,504,510.0,642.0,discount,7
5295,397363559b35488cb7f52f79b055a331,2298d6c36e964ae4a3e7e9706d1fb8c2,0,24.0,30.0,discount,7
5296,397363559b35488cb7f52f79b055a331,2298d6c36e964ae4a3e7e9706d1fb8c2,504,516.0,666.0,discount,7
5297,39736eee807a4ab1a9a08c642e530538,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,168.0,234.0,bogo,7
5298,39744f47a979429e9b2dd5d3aace439b,4d5c57ea9a6940dd891ad53e9dbe8da0,0,42.0,48.0,bogo,5
5299,39744f47a979429e9b2dd5d3aace439b,ae264e3637204a6fb9bb56bc8210ddfd,336,360.0,366.0,bogo,7
5300,39744f47a979429e9b2dd5d3aace439b,fafdcd668e3743c1bb461111dcafc2a4,408,432.0,540.0,discount,10
5301,39744f47a979429e9b2dd5d3aace439b,ae264e3637204a6fb9bb56bc8210ddfd,504,534.0,540.0,bogo,7
5302,39744f47a979429e9b2dd5d3aace439b,f19421c1d4aa40978ebb69ca19b0e20d,576,576.0,624.0,bogo,5
5303,3977011340cf47d08a23c4b3d6f6aef6,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,6.0,102.0,bogo,7
5304,397d071d24a646489bbe7d499c6cf77f,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,432.0,450.0,bogo,7
5305,397d071d24a646489bbe7d499c6cf77f,ae264e3637204a6fb9bb56bc8210ddfd,504,558.0,678.0,bogo,7
5306,397e33ebb12e4a3aa1e8ec840c84d104,fafdcd668e3743c1bb461111dcafc2a4,0,24.0,54.0,discount,10
5307,397e33ebb12e4a3aa1e8ec840c84d104,4d5c57ea9a6940dd891ad53e9dbe8da0,336,336.0,342.0,bogo,5
5308,397e33ebb12e4a3aa1e8ec840c84d104,2298d6c36e964ae4a3e7e9706d1fb8c2,504,510.0,534.0,discount,7
5309,397e33ebb12e4a3aa1e8ec840c84d104,2906b810c7d4411798c6938adc9daaa5,576,606.0,660.0,discount,7
5310,398a7192ff1f4667b7489399788debf3,4d5c57ea9a6940dd891ad53e9dbe8da0,168,180.0,258.0,bogo,5
5311,398a7192ff1f4667b7489399788debf3,2298d6c36e964ae4a3e7e9706d1fb8c2,408,408.0,504.0,discount,7
5312,398a990a97b34420b06bf2ce8cec0364,4d5c57ea9a6940dd891ad53e9dbe8da0,0,0.0,90.0,bogo,5
5313,398a990a97b34420b06bf2ce8cec0364,2906b810c7d4411798c6938adc9daaa5,168,180.0,180.0,discount,7
5314,398a990a97b34420b06bf2ce8cec0364,4d5c57ea9a6940dd891ad53e9dbe8da0,408,414.0,426.0,bogo,5
5315,398a990a97b34420b06bf2ce8cec0364,4d5c57ea9a6940dd891ad53e9dbe8da0,504,504.0,504.0,bogo,5
5316,398a990a97b34420b06bf2ce8cec0364,fafdcd668e3743c1bb461111dcafc2a4,576,576.0,594.0,discount,10
5317,398ceac221bb474daba2d1b05780130f,4d5c57ea9a6940dd891ad53e9dbe8da0,0,6.0,12.0,bogo,5
5318,398ceac221bb474daba2d1b05780130f,2906b810c7d4411798c6938adc9daaa5,168,174.0,180.0,discount,7
5319,398ceac221bb474daba2d1b05780130f,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,342.0,342.0,bogo,7
5320,398ceac221bb474daba2d1b05780130f,2298d6c36e964ae4a3e7e9706d1fb8c2,504,504.0,540.0,discount,7
5321,398ceac221bb474daba2d1b05780130f,2298d6c36e964ae4a3e7e9706d1fb8c2,576,582.0,624.0,discount,7
5322,398d2fec9c9f4d759c5565caf97d1f80,f19421c1d4aa40978ebb69ca19b0e20d,168,240.0,246.0,bogo,5
5323,398d2fec9c9f4d759c5565caf97d1f80,fafdcd668e3743c1bb461111dcafc2a4,336,360.0,390.0,discount,10
5324,398d2fec9c9f4d759c5565caf97d1f80,ae264e3637204a6fb9bb56bc8210ddfd,408,420.0,420.0,bogo,7
5325,398d2fec9c9f4d759c5565caf97d1f80,fafdcd668e3743c1bb461111dcafc2a4,576,576.0,642.0,discount,10
5326,399136d18bb5403aa52729510325412f,fafdcd668e3743c1bb461111dcafc2a4,168,168.0,204.0,discount,10
5327,399136d18bb5403aa52729510325412f,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,414.0,426.0,bogo,7
5328,3992a086bf2646ddae7821ed3e9424a3,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,444.0,discount,10
5329,3992a086bf2646ddae7821ed3e9424a3,4d5c57ea9a6940dd891ad53e9dbe8da0,504,510.0,534.0,bogo,5
5330,39932598278d4ebdbba91d6e0786aa07,f19421c1d4aa40978ebb69ca19b0e20d,168,168.0,174.0,bogo,5
5331,39932598278d4ebdbba91d6e0786aa07,4d5c57ea9a6940dd891ad53e9dbe8da0,408,408.0,414.0,bogo,5
5332,39932598278d4ebdbba91d6e0786aa07,2298d6c36e964ae4a3e7e9706d1fb8c2,576,588.0,684.0,discount,7
5333,39a50f9f9c944fa99f695666826889eb,ae264e3637204a6fb9bb56bc8210ddfd,336,336.0,390.0,bogo,7
5334,39a50f9f9c944fa99f695666826889eb,2298d6c36e964ae4a3e7e9706d1fb8c2,576,588.0,678.0,discount,7
5335,39a967f20dd8425f9b1544f461323e2c,ae264e3637204a6fb9bb56bc8210ddfd,0,30.0,240.0,bogo,7
5336,39acdc5599654f6ebcd61c50c7fb7046,4d5c57ea9a6940dd891ad53e9dbe8da0,0,6.0,36.0,bogo,5
5337,39acdc5599654f6ebcd61c50c7fb7046,ae264e3637204a6fb9bb56bc8210ddfd,168,168.0,180.0,bogo,7
5338,39acdc5599654f6ebcd61c50c7fb7046,2906b810c7d4411798c6938adc9daaa5,336,336.0,384.0,discount,7
5339,39acdc5599654f6ebcd61c50c7fb7046,4d5c57ea9a6940dd891ad53e9dbe8da0,576,582.0,636.0,bogo,5
5340,39af105b5ff94f609fcd37297911791d,f19421c1d4aa40978ebb69ca19b0e20d,0,54.0,54.0,bogo,5
5341,39af105b5ff94f609fcd37297911791d,2298d6c36e964ae4a3e7e9706d1fb8c2,336,336.0,432.0,discount,7
5342,39af105b5ff94f609fcd37297911791d,fafdcd668e3743c1bb461111dcafc2a4,576,594.0,672.0,discount,10
5343,39b382d5b1274ed5b0032225cd71afdb,2298d6c36e964ae4a3e7e9706d1fb8c2,168,168.0,204.0,discount,7
5344,39b382d5b1274ed5b0032225cd71afdb,2906b810c7d4411798c6938adc9daaa5,336,342.0,372.0,discount,7
5345,39b382d5b1274ed5b0032225cd71afdb,fafdcd668e3743c1bb461111dcafc2a4,576,576.0,624.0,discount,10
5346,39b5141021e94f5ab6ac11139e61b582,fafdcd668e3743c1bb461111dcafc2a4,168,210.0,216.0,discount,10
5347,39b57fdfee50434d8225541b7bc06a62,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,240.0,306.0,bogo,7
5348,39b819c47d2e4b11b42140eb962b03b5,2298d6c36e964ae4a3e7e9706d1fb8c2,0,6.0,6.0,discount,7
5349,39b819c47d2e4b11b42140eb962b03b5,fafdcd668e3743c1bb461111dcafc2a4,168,180.0,210.0,discount,10
5350,39b819c47d2e4b11b42140eb962b03b5,4d5c57ea9a6940dd891ad53e9dbe8da0,336,336.0,402.0,bogo,5
5351,39c275d2c1c346b29bfb3c453740ecc9,ae264e3637204a6fb9bb56bc8210ddfd,168,168.0,168.0,bogo,7
5352,39c275d2c1c346b29bfb3c453740ecc9,2298d6c36e964ae4a3e7e9706d1fb8c2,504,558.0,606.0,discount,7
5353,39c7d60098ba42f683cfb654e642ac2a,4d5c57ea9a6940dd891ad53e9dbe8da0,0,0.0,120.0,bogo,5
5354,39c7d60098ba42f683cfb654e642ac2a,f19421c1d4aa40978ebb69ca19b0e20d,168,168.0,240.0,bogo,5
5355,39c7d60098ba42f683cfb654e642ac2a,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,384.0,420.0,bogo,7
5356,39c7d60098ba42f683cfb654e642ac2a,f19421c1d4aa40978ebb69ca19b0e20d,408,414.0,420.0,bogo,5
5357,39d1604b571b46a0ab365531ff42f799,2906b810c7d4411798c6938adc9daaa5,408,414.0,564.0,discount,7
5358,39d20ed2014a4631812f12548621e5bb,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,18.0,36.0,discount,10
5359,39d20ed2014a4631812f12548621e5bb,2298d6c36e964ae4a3e7e9706d1fb8c2,504,504.0,504.0,discount,7
5360,39d2d4db61e341bfa1387efa5f5125d3,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,30.0,102.0,bogo,7
5361,39d2d4db61e341bfa1387efa5f5125d3,2298d6c36e964ae4a3e7e9706d1fb8c2,408,408.0,426.0,discount,7
5362,39d43317563d4e11b71d5e514f08860e,ae264e3637204a6fb9bb56bc8210ddfd,168,186.0,306.0,bogo,7
5363,39dbcf43e24d41f4bbf0f134157e0e1e,2906b810c7d4411798c6938adc9daaa5,336,366.0,450.0,discount,7
5364,39dc79d51dd54a5189a94fafd69c0125,2906b810c7d4411798c6938adc9daaa5,0,18.0,54.0,discount,7
5365,39dc79d51dd54a5189a94fafd69c0125,f19421c1d4aa40978ebb69ca19b0e20d,408,408.0,408.0,bogo,5
5366,39dc79d51dd54a5189a94fafd69c0125,ae264e3637204a6fb9bb56bc8210ddfd,504,504.0,522.0,bogo,7
5367,39df77129bb648a4a7de07edea1df461,fafdcd668e3743c1bb461111dcafc2a4,408,432.0,462.0,discount,10
5368,39e169565ff64c0796f8136fb9ba08d9,fafdcd668e3743c1bb461111dcafc2a4,168,216.0,300.0,discount,10
5369,39e169565ff64c0796f8136fb9ba08d9,ae264e3637204a6fb9bb56bc8210ddfd,336,342.0,432.0,bogo,7
5370,39e169565ff64c0796f8136fb9ba08d9,f19421c1d4aa40978ebb69ca19b0e20d,408,426.0,432.0,bogo,5
5371,39e169565ff64c0796f8136fb9ba08d9,f19421c1d4aa40978ebb69ca19b0e20d,504,504.0,516.0,bogo,5
5372,39e957fab64b41d38a8cd85d98bb3980,ae264e3637204a6fb9bb56bc8210ddfd,168,180.0,504.0,bogo,7
5373,39e957fab64b41d38a8cd85d98bb3980,f19421c1d4aa40978ebb69ca19b0e20d,504,504.0,504.0,bogo,5
5374,39e957fab64b41d38a8cd85d98bb3980,2298d6c36e964ae4a3e7e9706d1fb8c2,576,576.0,678.0,discount,7
5375,39f0ce98d4ba48e98737b8fa051c5b97,fafdcd668e3743c1bb461111dcafc2a4,504,516.0,672.0,discount,10
5376,39f3ab7b97af467997b59b0edb017555,2906b810c7d4411798c6938adc9daaa5,168,174.0,198.0,discount,7
5377,39f3ab7b97af467997b59b0edb017555,4d5c57ea9a6940dd891ad53e9dbe8da0,408,420.0,420.0,bogo,5
5378,39f3ab7b97af467997b59b0edb017555,2298d6c36e964ae4a3e7e9706d1fb8c2,504,510.0,516.0,discount,7
5379,3a0e6a7edb4a49fe93136e9ed360b051,fafdcd668e3743c1bb461111dcafc2a4,0,18.0,126.0,discount,10
5380,3a0e6a7edb4a49fe93136e9ed360b051,ae264e3637204a6fb9bb56bc8210ddfd,336,342.0,342.0,bogo,7
5381,3a0e6a7edb4a49fe93136e9ed360b051,2298d6c36e964ae4a3e7e9706d1fb8c2,408,408.0,414.0,discount,7
5382,3a1242dda16248728e350c4bdeb21972,4d5c57ea9a6940dd891ad53e9dbe8da0,0,102.0,108.0,bogo,5
5383,3a1242dda16248728e350c4bdeb21972,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,276.0,306.0,bogo,7
5384,3a1242dda16248728e350c4bdeb21972,ae264e3637204a6fb9bb56bc8210ddfd,336,348.0,348.0,bogo,7
5385,3a1242dda16248728e350c4bdeb21972,4d5c57ea9a6940dd891ad53e9dbe8da0,576,648.0,648.0,bogo,5
5386,3a1552ec261d409e846c11fdf44bdb0c,fafdcd668e3743c1bb461111dcafc2a4,0,0.0,72.0,discount,10
5387,3a1552ec261d409e846c11fdf44bdb0c,4d5c57ea9a6940dd891ad53e9dbe8da0,576,606.0,648.0,bogo,5
5388,3a15cd6816e7422ea64bc720130500e3,f19421c1d4aa40978ebb69ca19b0e20d,408,408.0,432.0,bogo,5
5389,3a16f36ede6d41b8b2ff466de14b32d2,2906b810c7d4411798c6938adc9daaa5,168,216.0,222.0,discount,7
5390,3a16f36ede6d41b8b2ff466de14b32d2,2906b810c7d4411798c6938adc9daaa5,336,360.0,372.0,discount,7
5391,3a16f36ede6d41b8b2ff466de14b32d2,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,444.0,discount,10
5392,3a17105cc12e4fc9aabc7c324835ba9c,2298d6c36e964ae4a3e7e9706d1fb8c2,336,336.0,360.0,discount,7
5393,3a17163978d94fb5bef1ad10a8da5818,f19421c1d4aa40978ebb69ca19b0e20d,168,174.0,270.0,bogo,5
5394,3a1747f3e741449387bb614da8e0171c,fafdcd668e3743c1bb461111dcafc2a4,0,6.0,462.0,discount,10
5395,3a1747f3e741449387bb614da8e0171c,2298d6c36e964ae4a3e7e9706d1fb8c2,576,630.0,702.0,discount,7
5396,3a1c0ab4be6740a19085d3d9c9685845,fafdcd668e3743c1bb461111dcafc2a4,336,342.0,426.0,discount,10
5397,3a1c0ab4be6740a19085d3d9c9685845,f19421c1d4aa40978ebb69ca19b0e20d,504,534.0,546.0,bogo,5
5398,3a1c0ab4be6740a19085d3d9c9685845,2298d6c36e964ae4a3e7e9706d1fb8c2,576,588.0,678.0,discount,7
5399,3a1fa4f6336d4b77baf0be29c57a73d5,2906b810c7d4411798c6938adc9daaa5,168,318.0,318.0,discount,7
5400,3a1fa4f6336d4b77baf0be29c57a73d5,ae264e3637204a6fb9bb56bc8210ddfd,408,420.0,438.0,bogo,7
5401,3a298dbf99ef4a23b9b46a1500e56101,4d5c57ea9a6940dd891ad53e9dbe8da0,576,582.0,588.0,bogo,5
5402,3a2bb442fc97474db096a8ef4d488f12,f19421c1d4aa40978ebb69ca19b0e20d,576,600.0,618.0,bogo,5
5403,3a2f309ab7f24014b7d4a061742cb0cc,f19421c1d4aa40978ebb69ca19b0e20d,168,168.0,192.0,bogo,5
5404,3a2f309ab7f24014b7d4a061742cb0cc,ae264e3637204a6fb9bb56bc8210ddfd,336,342.0,408.0,bogo,7
5405,3a2f309ab7f24014b7d4a061742cb0cc,ae264e3637204a6fb9bb56bc8210ddfd,504,522.0,558.0,bogo,7
5406,3a2f309ab7f24014b7d4a061742cb0cc,2298d6c36e964ae4a3e7e9706d1fb8c2,576,576.0,576.0,discount,7
5407,3a3359289baf4fea995a0e9bb2972198,fafdcd668e3743c1bb461111dcafc2a4,0,48.0,84.0,discount,10
5408,3a3359289baf4fea995a0e9bb2972198,2906b810c7d4411798c6938adc9daaa5,168,198.0,276.0,discount,7
5409,3a3359289baf4fea995a0e9bb2972198,fafdcd668e3743c1bb461111dcafc2a4,336,336.0,384.0,discount,10
5410,3a365b06f4ed44f7bd75f2c71fc26915,f19421c1d4aa40978ebb69ca19b0e20d,168,180.0,282.0,bogo,5
5411,3a3aa6529e4d4567bce67cfe80f93e5e,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,36.0,330.0,bogo,7
5412,3a3aa6529e4d4567bce67cfe80f93e5e,fafdcd668e3743c1bb461111dcafc2a4,336,342.0,366.0,discount,10
5413,3a3aa6529e4d4567bce67cfe80f93e5e,fafdcd668e3743c1bb461111dcafc2a4,408,432.0,486.0,discount,10
5414,3a44faa8642a47f2bec31cf91371b13a,fafdcd668e3743c1bb461111dcafc2a4,576,594.0,606.0,discount,10
5415,3a506f9fe2c04048829ef0fc3fa49cc8,4d5c57ea9a6940dd891ad53e9dbe8da0,168,174.0,198.0,bogo,5
5416,3a506f9fe2c04048829ef0fc3fa49cc8,ae264e3637204a6fb9bb56bc8210ddfd,336,336.0,336.0,bogo,7
5417,3a50b4edf0294d22b5a3400e349cb0a6,2298d6c36e964ae4a3e7e9706d1fb8c2,336,336.0,600.0,discount,7
5418,3a53a6aa0b7642be9f387c9573a136fd,f19421c1d4aa40978ebb69ca19b0e20d,0,6.0,48.0,bogo,5
5419,3a53a6aa0b7642be9f387c9573a136fd,2298d6c36e964ae4a3e7e9706d1fb8c2,168,210.0,222.0,discount,7
5420,3a53a6aa0b7642be9f387c9573a136fd,fafdcd668e3743c1bb461111dcafc2a4,408,462.0,516.0,discount,10
5421,3a53a6aa0b7642be9f387c9573a136fd,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,510.0,558.0,bogo,7
5422,3a58b97700eb428fa009d78d0fd1f367,fafdcd668e3743c1bb461111dcafc2a4,0,66.0,84.0,discount,10
5423,3a58b97700eb428fa009d78d0fd1f367,2298d6c36e964ae4a3e7e9706d1fb8c2,504,552.0,600.0,discount,7
5424,3a5f7dc3827a479d90069e3cae0d4d54,f19421c1d4aa40978ebb69ca19b0e20d,336,342.0,408.0,bogo,5
5425,3a606d52b1c74929a0670c935b317ce0,4d5c57ea9a6940dd891ad53e9dbe8da0,168,174.0,258.0,bogo,5
5426,3a606d52b1c74929a0670c935b317ce0,ae264e3637204a6fb9bb56bc8210ddfd,408,414.0,414.0,bogo,7
5427,3a606d52b1c74929a0670c935b317ce0,2906b810c7d4411798c6938adc9daaa5,576,600.0,660.0,discount,7
5428,3a688a86648b4d30826d23c53006eb42,4d5c57ea9a6940dd891ad53e9dbe8da0,408,408.0,408.0,bogo,5
5429,3a688a86648b4d30826d23c53006eb42,4d5c57ea9a6940dd891ad53e9dbe8da0,576,624.0,672.0,bogo,5
5430,3a737ce429364b7499a51bdcf3ba43f2,2906b810c7d4411798c6938adc9daaa5,168,528.0,570.0,discount,7
5431,3a737ce429364b7499a51bdcf3ba43f2,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,342.0,468.0,bogo,7
5432,3a737ce429364b7499a51bdcf3ba43f2,2298d6c36e964ae4a3e7e9706d1fb8c2,408,432.0,468.0,discount,7
5433,3a793ab870584ccaad845cd2c07db3a5,ae264e3637204a6fb9bb56bc8210ddfd,504,570.0,600.0,bogo,7
5434,3a7959e6b03b409f8e1e8c1b4db7b29b,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,18.0,102.0,bogo,7
5435,3a7959e6b03b409f8e1e8c1b4db7b29b,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,204.0,228.0,bogo,7
5436,3a810b40b5814e57ac6fb8ebebec9d3f,f19421c1d4aa40978ebb69ca19b0e20d,336,342.0,378.0,bogo,5
5437,3a81d2ae9b694b308874cff5e4505290,2298d6c36e964ae4a3e7e9706d1fb8c2,408,414.0,414.0,discount,7
5438,3a87f570d4d643c5bac694b2a830d252,fafdcd668e3743c1bb461111dcafc2a4,168,192.0,252.0,discount,10
5439,3a87f570d4d643c5bac694b2a830d252,2298d6c36e964ae4a3e7e9706d1fb8c2,576,654.0,702.0,discount,7
5440,3a912dda124a43719e766fe8af45f565,fafdcd668e3743c1bb461111dcafc2a4,168,174.0,204.0,discount,10
5441,3a912dda124a43719e766fe8af45f565,fafdcd668e3743c1bb461111dcafc2a4,576,594.0,660.0,discount,10
5442,3a930c2785294c8e9bc5d9e0a888bdac,fafdcd668e3743c1bb461111dcafc2a4,168,252.0,282.0,discount,10
5443,3a97e25f6f4c4bdca5507037f985b4f6,f19421c1d4aa40978ebb69ca19b0e20d,168,168.0,480.0,bogo,5
5444,3a97fdd1f1aa42ca989e9fcec3f6e043,f19421c1d4aa40978ebb69ca19b0e20d,168,186.0,198.0,bogo,5
